date,equity
2023-11-21 00:00:00+00:00,761185.8511208749
2023-11-22 00:00:00+00:00,751287.1360192917
2023-11-23 00:00:00+00:00,752918.1808391144
2023-11-24 00:00:00+00:00,748877.0933865916
2023-12-01 00:00:00+00:00,746215.9004077043
2023-12-02 00:00:00+00:00,747114.8452263142
2023-12-03 00:00:00+00:00,745883.0083392626
2023-12-04 00:00:00+00:00,743283.0491637387
2023-12-05 00:00:00+00:00,736024.6821470326
2023-12-06 00:00:00+00:00,737435.8984426396
2023-12-07 00:00:00+00:00,742533.6254225688
2023-12-08 00:00:00+00:00,738583.0273063423
2023-12-09 00:00:00+00:00,741369.6938294197
2023-12-10 00:00:00+00:00,740902.9102099452
2023-12-11 00:00:00+00:00,749281.6482742954
2023-12-12 00:00:00+00:00,751651.6532564432
2023-12-13 00:00:00+00:00,747901.177697039
2023-12-14 00:00:00+00:00,748234.7050411843
2023-12-15 00:00:00+00:00,754035.1345800878
2023-12-16 00:00:00+00:00,754913.852532575
2023-12-17 00:00:00+00:00,758434.336558974
2023-12-18 00:00:00+00:00,752517.7005717126
2023-12-19 00:00:00+00:00,754959.8785943752
2023-12-20 00:00:00+00:00,747726.8200018093
2023-12-21 00:00:00+00:00,746971.356563118
2023-12-22 00:00:00+00:00,747128.2592172357
2023-12-23 00:00:00+00:00,750106.3881497607
2023-12-24 00:00:00+00:00,755814.2727500859
2023-12-25 00:00:00+00:00,751638.5942831326
2023-12-26 00:00:00+00:00,760434.3329746437
2023-12-27 00:00:00+00:00,753133.5410990947
2023-12-28 00:00:00+00:00,760736.7486069663
2023-12-29 00:00:00+00:00,765460.0141726577
2024-01-01 00:00:00+00:00,761486.6325600547
2024-01-02 00:00:00+00:00,761222.5847764575
2024-01-03 00:00:00+00:00,766110.323789292
2024-01-04 00:00:00+00:00,764272.8170602841
2024-01-05 00:00:00+00:00,763232.7827434844
2024-01-06 00:00:00+00:00,763767.9173769092
2024-01-07 00:00:00+00:00,762418.657861284
2024-01-08 00:00:00+00:00,757776.1572365835
2024-01-09 00:00:00+00:00,765282.5025162087
2024-01-10 00:00:00+00:00,764452.3606157124
2024-01-11 00:00:00+00:00,768924.6140440339
2024-01-12 00:00:00+00:00,780409.9855405216
2024-01-13 00:00:00+00:00,781860.8309231284
2024-01-14 00:00:00+00:00,781231.5154400815
2024-01-15 00:00:00+00:00,782731.9675835042
2024-01-16 00:00:00+00:00,785202.7871000156
2024-01-17 00:00:00+00:00,788109.5123851502
2024-01-18 00:00:00+00:00,788020.286409461
2024-01-19 00:00:00+00:00,790228.0066072912
2024-01-20 00:00:00+00:00,791285.5836276487
2024-01-21 00:00:00+00:00,791383.0001831176
2024-01-22 00:00:00+00:00,780959.7520571904
2024-01-23 00:00:00+00:00,783889.8482099437
2024-01-24 00:00:00+00:00,786110.885307845
2024-01-25 00:00:00+00:00,785193.6830691628
2024-01-26 00:00:00+00:00,799995.9121890771
2024-02-01 00:00:00+00:00,798763.5446525585
2024-02-02 00:00:00+00:00,800339.63838052
2024-02-03 00:00:00+00:00,802283.4157012464
2024-02-04 00:00:00+00:00,802500.0515077073
2024-02-05 00:00:00+00:00,802136.6113474735
2024-02-06 00:00:00+00:00,803255.3072509065
2024-02-07 00:00:00+00:00,802521.9924574939
2024-02-08 00:00:00+00:00,798502.8968392437
2024-02-09 00:00:00+00:00,789376.0238076582
2024-02-10 00:00:00+00:00,786111.6907433448
2024-02-11 00:00:00+00:00,782252.7530038632
2024-02-12 00:00:00+00:00,770708.39609427
2024-02-13 00:00:00+00:00,772450.1606127969
2024-02-14 00:00:00+00:00,756818.9604209061
2024-02-15 00:00:00+00:00,756003.2439994169
2024-02-16 00:00:00+00:00,754423.5744323835
2024-02-17 00:00:00+00:00,758332.3611341445
2024-02-18 00:00:00+00:00,754645.6471034887
2024-02-19 00:00:00+00:00,757437.3680275365
2024-02-20 00:00:00+00:00,753668.4376653772
2024-02-21 00:00:00+00:00,756911.2152099649
2024-02-22 00:00:00+00:00,761540.9001486403
2024-02-23 00:00:00+00:00,765720.2699178215
2024-03-01 00:00:00+00:00,769047.0413388395
2024-03-02 00:00:00+00:00,770136.0276751567
2024-03-03 00:00:00+00:00,767211.9663846514
2024-03-04 00:00:00+00:00,756797.4676401303
2024-03-05 00:00:00+00:00,766172.560838052
2024-03-06 00:00:00+00:00,763149.4909633391
2024-03-07 00:00:00+00:00,766785.6467763453
2024-03-08 00:00:00+00:00,764846.2697374987
2024-03-09 00:00:00+00:00,764556.5346855277
2024-03-10 00:00:00+00:00,761119.0391657718
2024-03-11 00:00:00+00:00,750123.9858951836
