,equity
2025-02-20 00:00:00+00:00,668559.388664501
2025-02-21 00:00:00+00:00,661924.6437968074
2025-02-22 00:00:00+00:00,661924.6437968074
2025-02-23 00:00:00+00:00,661924.6437968074
2025-02-24 00:00:00+00:00,661924.6437968074
2025-02-25 00:00:00+00:00,661924.6437968074
2025-02-26 00:00:00+00:00,661924.6437968074
2025-02-27 00:00:00+00:00,661924.6437968074
2025-02-28 00:00:00+00:00,661924.6437968074
2025-03-01 00:00:00+00:00,661924.6437968074
2025-03-02 00:00:00+00:00,646192.9070633786
2025-03-03 00:00:00+00:00,659663.6876316882
2025-03-04 00:00:00+00:00,656105.2320504822
2025-03-05 00:00:00+00:00,653658.319642388
2025-03-06 00:00:00+00:00,655603.5198475446
2025-03-07 00:00:00+00:00,662923.2672244845
2025-03-08 00:00:00+00:00,666815.2982878652
2025-03-09 00:00:00+00:00,664628.599009043
2025-03-10 00:00:00+00:00,661666.8897514023
2025-03-11 00:00:00+00:00,664799.0045085307
2025-03-12 00:00:00+00:00,667366.5992268205
2025-03-13 00:00:00+00:00,668766.0630397776
2025-03-14 00:00:00+00:00,672120.4890532226
2025-03-15 00:00:00+00:00,673753.9035923013
2025-03-16 00:00:00+00:00,672682.0051083337
2025-03-17 00:00:00+00:00,673642.226097118
2025-03-18 00:00:00+00:00,676414.6266604386
2025-03-19 00:00:00+00:00,675843.7581970664
2025-03-20 00:00:00+00:00,679727.4326424573
2025-03-21 00:00:00+00:00,682951.0829580206
2025-03-22 00:00:00+00:00,684660.0313569049
2025-03-23 00:00:00+00:00,683588.9824103486
2025-03-24 00:00:00+00:00,681595.8622256938
2025-03-25 00:00:00+00:00,683058.1627962094
2025-03-26 00:00:00+00:00,685833.9965368602
2025-03-27 00:00:00+00:00,686008.3135696079
2025-03-28 00:00:00+00:00,695218.306058423
2025-03-29 00:00:00+00:00,695218.306058423
2025-03-30 00:00:00+00:00,695218.306058423
2025-03-31 00:00:00+00:00,695218.306058423
2025-04-01 00:00:00+00:00,695218.306058423
2025-04-02 00:00:00+00:00,696816.7294920606
2025-04-03 00:00:00+00:00,695190.1471859962
2025-04-04 00:00:00+00:00,694212.5338627445
2025-04-05 00:00:00+00:00,694981.2330919023
2025-04-06 00:00:00+00:00,690100.0103970754
2025-04-07 00:00:00+00:00,692567.790714503
2025-04-08 00:00:00+00:00,693690.7320187826
2025-04-09 00:00:00+00:00,697758.8736604768
