date,equity
2020-05-22 00:00:00+00:00,1043570.7191978989
2020-05-23 00:00:00+00:00,1046077.9210875547
2020-05-24 00:00:00+00:00,1045983.3316770035
2020-05-25 00:00:00+00:00,1048906.7178647337
2020-05-26 00:00:00+00:00,1051622.8473755843
2020-05-27 00:00:00+00:00,1054304.4895918749
2020-05-28 00:00:00+00:00,1048387.6119299143
2020-05-29 00:00:00+00:00,1054308.15687414
2020-12-01 00:00:00+00:00,1054699.0135877687
2020-12-02 00:00:00+00:00,1066735.586376816
2020-12-03 00:00:00+00:00,1070636.1727217904
2020-12-04 00:00:00+00:00,1070936.243500712
2020-12-05 00:00:00+00:00,1071523.287706532
2020-12-06 00:00:00+00:00,1072760.66164842
2020-12-07 00:00:00+00:00,1073695.7889250119
2020-12-08 00:00:00+00:00,1075172.30203451
2020-12-09 00:00:00+00:00,1077516.45062621
2020-12-10 00:00:00+00:00,1079256.278766048
2020-12-11 00:00:00+00:00,1079314.5193195562
2020-12-12 00:00:00+00:00,1083048.1367321205
2020-12-13 00:00:00+00:00,1087227.2189911087
2020-12-14 00:00:00+00:00,1085789.8559748784
2020-12-15 00:00:00+00:00,1085620.7994385478
2020-12-16 00:00:00+00:00,1067560.0405950942
2020-12-17 00:00:00+00:00,1045339.9237526362
2020-12-18 00:00:00+00:00,1041794.0972916663
2020-12-19 00:00:00+00:00,1030161.9630494287
2020-12-20 00:00:00+00:00,1036478.1156259486
2020-12-21 00:00:00+00:00,1049473.3384247785
2020-12-22 00:00:00+00:00,1030867.2052075412
2020-12-23 00:00:00+00:00,1040535.7070717745
2020-12-24 00:00:00+00:00,1032828.3860043827
2020-12-25 00:00:00+00:00,1016289.4468630736
2021-01-01 00:00:00+00:00,1024330.6335713157
2021-01-02 00:00:00+00:00,1024770.3067227937
2021-01-03 00:00:00+00:00,1014286.0334277467
2021-01-04 00:00:00+00:00,1014294.0106035584
2021-01-05 00:00:00+00:00,1012158.9816567657
2021-01-06 00:00:00+00:00,995527.0994390398
2021-01-07 00:00:00+00:00,966482.2558373823
2021-01-08 00:00:00+00:00,959049.7647849228
2021-01-09 00:00:00+00:00,964375.0687075871
2021-01-10 00:00:00+00:00,971375.6225950412
2021-01-11 00:00:00+00:00,998271.4161625509
2021-01-12 00:00:00+00:00,1001428.0175713986
2021-01-13 00:00:00+00:00,989937.9091602461
2021-01-14 00:00:00+00:00,969685.7582842906
2021-01-15 00:00:00+00:00,990636.8879489579
2021-01-16 00:00:00+00:00,999053.2045451939
2021-01-17 00:00:00+00:00,1010686.9309398087
2021-01-18 00:00:00+00:00,1013389.704108814
2021-01-19 00:00:00+00:00,1018163.026289852
2021-01-20 00:00:00+00:00,1028102.0801219878
2021-01-21 00:00:00+00:00,1045317.0059786176
2021-01-22 00:00:00+00:00,1043488.4300865387
2021-01-23 00:00:00+00:00,1053246.937900788
2021-01-24 00:00:00+00:00,1054253.5278212342
2021-01-25 00:00:00+00:00,1062157.5663958013
2021-01-26 00:00:00+00:00,1064681.6293522783
2021-01-27 00:00:00+00:00,1064977.4444936123
2021-01-28 00:00:00+00:00,1069163.7222407963
2021-01-29 00:00:00+00:00,1066930.9074545105
2021-02-01 00:00:00+00:00,1058695.2564671922
2021-02-02 00:00:00+00:00,1067890.532114066
2021-02-03 00:00:00+00:00,1070402.4658858276
2021-02-04 00:00:00+00:00,1074136.0745551118
2021-02-05 00:00:00+00:00,1073832.460587495
2021-02-06 00:00:00+00:00,1073342.753752802
2021-02-07 00:00:00+00:00,1073880.675231336
2021-02-08 00:00:00+00:00,1030907.6699442341
2021-02-09 00:00:00+00:00,1026821.3287662662
2021-02-10 00:00:00+00:00,1046808.9723827717
2021-02-11 00:00:00+00:00,1029319.9074783893
2021-02-12 00:00:00+00:00,1038564.0651925694
2021-02-13 00:00:00+00:00,1043340.5703274732
2021-02-14 00:00:00+00:00,1031000.3629382735
2021-02-15 00:00:00+00:00,1039175.7969871006
2021-02-16 00:00:00+00:00,1029390.8675201741
2021-02-17 00:00:00+00:00,1003817.7665574623
2021-02-18 00:00:00+00:00,1010117.1119759895
2021-02-19 00:00:00+00:00,968181.3054985492
2021-02-20 00:00:00+00:00,966627.1921332715
2021-02-21 00:00:00+00:00,952723.8132536232
2021-02-22 00:00:00+00:00,986460.7707179913
2021-02-23 00:00:00+00:00,1037411.0628995968
2021-02-24 00:00:00+00:00,1030909.2105963137
2021-02-25 00:00:00+00:00,1056862.0899844815
2021-02-26 00:00:00+00:00,1064486.4281675916
2021-03-01 00:00:00+00:00,1050753.7550492974
2021-03-02 00:00:00+00:00,1057605.335637066
2021-03-03 00:00:00+00:00,1060025.5969613632
2021-03-04 00:00:00+00:00,1061819.3572247592
2021-03-05 00:00:00+00:00,1060430.6234599163
2021-03-06 00:00:00+00:00,1063350.9194108555
2021-03-07 00:00:00+00:00,1064483.185236781
2021-03-08 00:00:00+00:00,1064778.3647248573
2021-03-09 00:00:00+00:00,1060345.3729861528
2021-03-10 00:00:00+00:00,1058952.3509651267
2021-03-11 00:00:00+00:00,1051479.1455843772
2021-03-12 00:00:00+00:00,1056147.293892327
2021-03-13 00:00:00+00:00,1036734.1499705851
2021-03-14 00:00:00+00:00,1050570.888062698
2021-03-15 00:00:00+00:00,1066545.6821966972
2021-03-16 00:00:00+00:00,1064149.2272934765
2021-03-17 00:00:00+00:00,1055344.4870149568
2021-03-18 00:00:00+00:00,1065102.5639023224
2021-03-19 00:00:00+00:00,1063884.819140089
2021-03-20 00:00:00+00:00,1067090.7275698758
2021-03-21 00:00:00+00:00,1072924.6003677319
2021-03-22 00:00:00+00:00,1093249.354415651
2021-03-23 00:00:00+00:00,1092955.7516425347
2021-03-24 00:00:00+00:00,1104921.6874774422
2021-03-25 00:00:00+00:00,1110476.2280570376
2021-03-26 00:00:00+00:00,1090758.4979765676
2021-04-01 00:00:00+00:00,1088355.6948134145
2021-04-02 00:00:00+00:00,1091242.4032352325
2021-04-03 00:00:00+00:00,1091369.781808622
2021-04-04 00:00:00+00:00,1092827.300930418
2021-04-05 00:00:00+00:00,1093861.542300854
2021-04-06 00:00:00+00:00,1095886.5036138387
2021-04-07 00:00:00+00:00,1097344.384973943
2021-04-08 00:00:00+00:00,1104224.9742745413
2021-04-09 00:00:00+00:00,1103532.4254271244
2021-04-10 00:00:00+00:00,1100420.7959887334
2021-04-11 00:00:00+00:00,1101066.895877502
2021-04-12 00:00:00+00:00,1102178.0516805376
2021-04-13 00:00:00+00:00,1091833.4162770016
2021-04-14 00:00:00+00:00,1096090.2632618533
2021-04-15 00:00:00+00:00,1099210.9330415716
2021-04-16 00:00:00+00:00,1107869.3337072353
2021-04-17 00:00:00+00:00,1112621.8029861702
2021-04-18 00:00:00+00:00,1109955.4671679249
2021-04-19 00:00:00+00:00,1114341.4436970567
2021-04-20 00:00:00+00:00,1117023.9134467926
2021-04-21 00:00:00+00:00,1110407.0487221773
2021-04-22 00:00:00+00:00,1099611.7888169584
2021-04-23 00:00:00+00:00,1096558.6698844144
2021-06-01 00:00:00+00:00,1094667.7974733945
2021-06-02 00:00:00+00:00,1099842.8619910544
2021-06-03 00:00:00+00:00,1106695.5473459628
2021-06-04 00:00:00+00:00,1102345.1793963714
2021-06-05 00:00:00+00:00,1099306.1831535925
2021-06-06 00:00:00+00:00,1100145.3964788306
2021-06-07 00:00:00+00:00,1094445.9479612636
2021-06-08 00:00:00+00:00,1090120.589266655
2021-06-09 00:00:00+00:00,1107486.702600633
2021-06-10 00:00:00+00:00,1110922.0315209758
2021-06-11 00:00:00+00:00,1115308.3318217944
2021-06-12 00:00:00+00:00,1110278.1407818215
2021-06-13 00:00:00+00:00,1119292.39428139
2021-06-14 00:00:00+00:00,1117939.3830990128
2021-06-15 00:00:00+00:00,1123967.5996991857
2021-06-16 00:00:00+00:00,1125658.9365352613
2021-06-17 00:00:00+00:00,1128545.8000719233
2021-06-18 00:00:00+00:00,1119972.867632596
2021-06-19 00:00:00+00:00,1120985.1625589398
2021-06-20 00:00:00+00:00,1120727.8786728228
2021-06-21 00:00:00+00:00,1090535.4427549844
2021-06-22 00:00:00+00:00,1098133.2201559725
2021-06-23 00:00:00+00:00,1109073.7287138812
2021-06-24 00:00:00+00:00,1118318.4561739266
2021-06-25 00:00:00+00:00,1090949.6593752569
2021-07-01 00:00:00+00:00,1097144.0323084581
2021-07-02 00:00:00+00:00,1098510.5465127092
2021-07-03 00:00:00+00:00,1101155.3426998514
2021-07-04 00:00:00+00:00,1103314.9182388668
2021-07-05 00:00:00+00:00,1104790.7197865804
2021-07-06 00:00:00+00:00,1106182.7206303736
2021-07-07 00:00:00+00:00,1108730.3362333197
2021-07-08 00:00:00+00:00,1110009.2762264702
2021-07-09 00:00:00+00:00,1112932.429014674
2021-07-10 00:00:00+00:00,1115728.5916648516
2021-07-11 00:00:00+00:00,1117285.8171617358
2021-07-12 00:00:00+00:00,1117500.9949015707
2021-07-13 00:00:00+00:00,1117068.5138295477
2021-07-14 00:00:00+00:00,1117040.0364289356
2021-07-15 00:00:00+00:00,1117814.1770935806
