entry_date,expiry,strike,contracts,entry_premium_usd,final_pnl_usd,index_at_entry
2023-10-01 00:00:00+00:00,2023-10-27 08:00:00+00:00,27000.0,12.295402201971285,21700.94896852,-63529.6263155207,27110.405
2023-11-01 00:00:00+00:00,2023-11-24 08:00:00+00:00,35000.0,9.637529619742597,34125.15639324519,7542.611506360263,34587.009999999995
2023-12-01 00:00:00+00:00,2023-12-22 08:00:00+00:00,37500.0,8.765083832767813,29155.473423355117,-27992.415699035595,38029.67999999999
2024-01-01 00:00:00+00:00,2024-01-26 08:00:00+00:00,42000.0,7.779986645652924,46350.57649917478,42700.76065789195,42844.975
2024-02-01 00:00:00+00:00,2024-02-23 08:00:00+00:00,43000.0,7.851678033148371,26670.631938410068,-34274.66033284561,42453.770000000004
2024-03-01 00:00:00+00:00,2024-03-29 08:00:00+00:00,61000.0,5.438154412207156,45389.771124996034,-3244.11789798877,61295.305
2024-04-01 00:00:00+00:00,2024-04-26 08:00:00+00:00,71000.0,4.755833600611181,48868.54920391909,14182.573015804774,70089.36
2024-05-01 00:00:00+00:00,2024-05-31 08:00:00+00:00,61000.0,5.558086800919474,43898.86623402901,7674.793604285485,59972.675
2024-06-01 00:00:00+00:00,2024-06-28 08:00:00+00:00,68000.0,4.93993654651506,35781.71738320855,-2384.510740591206,67477.25
2024-07-01 00:00:00+00:00,2024-07-26 08:00:00+00:00,63000.0,5.287530628021163,29818.09781934046,3615.5729247684285,63041.4
2024-08-01 00:00:00+00:00,2024-08-30 08:00:00+00:00,65000.0,5.158064369290587,33959.50029424886,3381.286513861407,64623.725
2024-09-01 00:00:00+00:00,2024-09-27 08:00:00+00:00,59000.0,5.730161700292546,35119.09298722321,-3963.8933576009003,58171.715
2024-10-01 00:00:00+00:00,2024-11-08 08:00:00+00:00,63000.0,5.2437982057453,41910.99304607298,-29395.53987961795,63567.155
2024-11-01 00:00:00+00:00,2024-11-29 08:00:00+00:00,70000.0,4.76716191996779,42573.61744205831,-88787.45368487947,69922.805
2024-12-01 00:00:00+00:00,2024-12-27 08:00:00+00:00,97000.0,3.4623332934126303,37935.24667016091,27719.580476638097,96274.19
2025-01-02 00:00:00+00:00,2025-01-31 08:00:00+00:00,93000.0,3.546811105583406,44892.80282800703,11345.010919199463,93981.13500000001
2025-02-01 00:00:00+00:00,2025-02-21 08:00:00+00:00,102000.0,3.2595761335204525,33296.87589826351,13964.042685435357,102262.785
2025-03-01 00:00:00+00:00,2025-03-28 08:00:00+00:00,84000.0,3.9426059087440493,37769.59057116458,33293.66226161571,84546.45000000001
2025-04-01 00:00:00+00:00,2025-04-25 08:00:00+00:00,82000.0,4.025738397414333,33628.188096256185,-17911.892656432938,82800.545
2025-05-01 00:00:00+00:00,2025-05-30 08:00:00+00:00,94000.0,3.513324643827492,31143.34661131114,-4239.507970934606,94876.89499999999
2025-06-01 00:00:00+00:00,2025-06-27 08:00:00+00:00,105000.0,3.1898817970160827,31143.346611311146,24172.328917295068,104497.08
2025-07-01 00:00:00+00:00,2025-07-25 08:00:00+00:00,108000.0,3.11160633363113,24517.102651457713,-5700.719229398652,107125.805
2025-08-01 00:00:00+00:00,2025-08-22 08:00:00+00:00,116000.0,2.88034257642467,21535.292869523666,17793.195721127377,115726.975
2025-09-01 00:00:00+00:00,2025-09-26 08:00:00+00:00,108000.0,3.0860594270736845,25974.876322625463,20400.68702229816,108012.61
2025-10-01 00:00:00+00:00,2025-10-31 08:00:00+00:00,114000.0,2.918363111143174,26008.007542424722,12875.587327418905,114219.28
2025-11-01 00:00:00+00:00,2025-11-28 08:00:00+00:00,110000.0,3.0401191605106157,29619.31050054486,-28602.21491116518,109644.825
2025-12-01 00:00:00+00:00,2025-12-26 08:00:00+00:00,90000.0,3.692261385669514,33296.87589826351,23154.770386031578,90278.91
2026-01-01 00:00:00+00:00,2026-01-30 08:00:00+00:00,88000.0,3.8064284219310953,30248.803676730928,15310.981069632766,87571.155
2026-02-01 00:00:00+00:00,2026-02-27 08:00:00+00:00,78000.0,4.245314298023271,31309.00271030748,-20366.579388085163,78517.94
2026-03-02 00:00:00+00:00,2026-03-27 08:00:00+00:00,67000.0,5.0107462970459595,38763.52716514259,33567.950338680945,66523.69
2026-04-01 00:00:00+00:00,2026-04-24 08:00:00+00:00,68000.0,4.911476408717644,33959.50029424885,-12633.667370564857,67868.255
2026-05-01 00:00:00+00:00,2026-05-29 08:00:00+00:00,76000.0,4.352840938225266,27167.60023539908,15589.302002674096,76578.34
2026-06-01 00:00:00+00:00,2026-06-26 08:00:00+00:00,74000.0,4.528449599691848,25676.695344432053,-37953.796327907636,73608.70999999999
