ts,BTCUSDT,SOLUSDT
2021-09-23 00:00:00.003000+00:00,4.744e-05,0.0001
2021-09-23 08:00:00+00:00,7.835e-05,0.0001
2021-09-23 16:00:00.007000+00:00,0.0001,0.0001
2021-09-24 00:00:00+00:00,-7.856e-05,0.0001
2021-09-24 08:00:00.017000+00:00,-8.536e-05,0.0001
2021-09-24 16:00:00+00:00,3.978e-05,0.0001
2021-09-25 00:00:00.007000+00:00,0.0001,0.0001
2021-09-25 08:00:00.002000+00:00,5.629e-05,0.0001
2021-09-25 16:00:00.004000+00:00,0.0001,0.0001
2021-09-26 00:00:00.013000+00:00,2.457e-05,0.0001
2021-09-26 08:00:00+00:00,0.0001,0.0001
2021-09-26 16:00:00.005000+00:00,-1.686e-05,0.0001
2021-09-27 00:00:00+00:00,0.0001,0.0001
2021-09-27 08:00:00.001000+00:00,0.0001,0.0001
2021-09-27 16:00:00+00:00,0.0001,0.0001
2021-09-28 00:00:00+00:00,2.549e-05,0.0001
2021-09-28 08:00:00.014000+00:00,3.318e-05,0.0001
2021-09-28 16:00:00+00:00,9.756e-05,0.0001
2021-09-29 00:00:00+00:00,4.448e-05,0.0001
2021-09-29 08:00:00.002000+00:00,3.757e-05,0.0001
2021-09-29 16:00:00+00:00,5.661e-05,0.0001
2021-09-30 00:00:00+00:00,0.0001,0.0001
2021-09-30 08:00:00.004000+00:00,0.0001,0.0001
2021-09-30 16:00:00.005000+00:00,9.235e-05,0.0001
2021-10-01 00:00:00.012000+00:00,2.202e-05,0.0001
2021-10-01 08:00:00.008000+00:00,-2.693e-05,0.0001
2021-10-01 16:00:00+00:00,0.0001,0.0001
2021-10-02 00:00:00+00:00,5.277e-05,0.0001
2021-10-02 08:00:00.002000+00:00,3.519e-05,0.0001
2021-10-02 16:00:00.011000+00:00,5.938e-05,0.0001
2021-10-03 00:00:00.019000+00:00,0.0001,0.0001
2021-10-03 08:00:00.011000+00:00,0.0001,0.0001
2021-10-03 16:00:00.004000+00:00,0.0001,0.0001
2021-10-04 00:00:00.004000+00:00,0.0001,0.0001
2021-10-04 08:00:00+00:00,0.0001,0.0001
2021-10-04 16:00:00+00:00,0.0001,0.0001
2021-10-05 00:00:00.007000+00:00,0.0001,0.0001
2021-10-05 08:00:00.007000+00:00,-2.427e-05,0.0001
2021-10-05 16:00:00.004000+00:00,1.61e-06,0.00011849
2021-10-06 00:00:00.002000+00:00,0.0001,0.00032276
2021-10-06 08:00:00+00:00,0.0001,0.0004101
2021-10-06 16:00:00.003000+00:00,0.0001,0.00010653
2021-10-07 00:00:00.007000+00:00,0.0001,0.00040009
2021-10-07 08:00:00.002000+00:00,0.0002918,0.00036912
2021-10-07 16:00:00+00:00,0.00032669,0.00044623
2021-10-08 00:00:00.011000+00:00,0.00033379,0.00020717
2021-10-08 08:00:00.003000+00:00,0.00023355,0.00021534
2021-10-08 16:00:00.002000+00:00,0.00013417,0.00010759
2021-10-09 00:00:00.006000+00:00,0.0001,0.00020149
2021-10-09 08:00:00.003000+00:00,0.0001,0.0001
2021-10-09 16:00:00+00:00,0.00015717,0.00038839
2021-10-10 00:00:00+00:00,0.0001,0.0002851
2021-10-10 08:00:00.008000+00:00,0.00020906,0.00052509
2021-10-10 16:00:00+00:00,0.0001,0.00030808
2021-10-11 00:00:00.002000+00:00,0.0001,0.0001
2021-10-11 08:00:00.001000+00:00,0.0001,0.00011273
2021-10-11 16:00:00.006000+00:00,0.0001,0.00029944
2021-10-12 00:00:00.008000+00:00,0.0001,0.0001
2021-10-12 08:00:00.013000+00:00,0.0001,0.0001
2021-10-12 16:00:00.003000+00:00,0.0001,0.0001
2021-10-13 00:00:00.003000+00:00,0.0001,0.0001
2021-10-13 08:00:00.015000+00:00,0.0001,0.0001
2021-10-13 16:00:00+00:00,0.0001,0.0001
2021-10-14 00:00:00.011000+00:00,0.0001,0.0001
2021-10-14 08:00:00.017000+00:00,0.00022797,0.00016917
2021-10-14 16:00:00+00:00,0.00017282,0.00025417
2021-10-15 00:00:00.005000+00:00,0.0001,0.0002448
2021-10-15 08:00:00.002000+00:00,0.00036685,0.0001
2021-10-15 16:00:00.005000+00:00,0.0001,0.0001
2021-10-16 00:00:00.009000+00:00,0.00048084,0.0001
2021-10-16 08:00:00+00:00,0.00027876,0.00034779
2021-10-16 16:00:00.003000+00:00,0.00043303,0.00023732
2021-10-17 00:00:00.001000+00:00,0.00031281,0.00032388
2021-10-17 08:00:00.002000+00:00,0.00040131,0.00017979
2021-10-17 16:00:00.002000+00:00,0.0004425,0.00045211
2021-10-18 00:00:00.006000+00:00,0.00038415,0.0001
2021-10-18 08:00:00.004000+00:00,0.00022227,0.00023752
2021-10-18 16:00:00.001000+00:00,0.0001,0.00018197
2021-10-19 00:00:00.002000+00:00,0.0001,0.00031947
2021-10-19 08:00:00+00:00,0.00014974,0.00028792
2021-10-19 16:00:00+00:00,0.0001,0.00020799
2021-10-20 00:00:00.017000+00:00,0.0001,0.00023648
2021-10-20 08:00:00.004000+00:00,0.0001,0.00014874
2021-10-20 16:00:00.020000+00:00,0.00063237,0.00013881
2021-10-21 00:00:00+00:00,0.00068927,0.00019697
2021-10-21 08:00:00+00:00,0.00057124,0.00056063
2021-10-21 16:00:00.008000+00:00,0.00062183,0.00051729
2021-10-22 00:00:00.005000+00:00,0.00033487,0.0001
2021-10-22 08:00:00.005000+00:00,0.00024509,0.0003116
2021-10-22 16:00:00.018000+00:00,0.00033222,0.00041034
2021-10-23 00:00:00.005000+00:00,0.00026183,0.00053716
2021-10-23 08:00:00.001000+00:00,0.00014854,0.00026164
2021-10-23 16:00:00.004000+00:00,0.0001739,0.00041495
2021-10-24 00:00:00.006000+00:00,0.00030335,0.00039863
2021-10-24 08:00:00.012000+00:00,0.00037238,0.00081955
2021-10-24 16:00:00.001000+00:00,0.00032862,0.00074679
2021-10-25 00:00:00.012000+00:00,0.00048777,0.00034564
2021-10-25 08:00:00.002000+00:00,0.00020028,0.00031844
2021-10-25 16:00:00.022000+00:00,0.00017861,0.00025157
2021-10-26 00:00:00.005000+00:00,0.00040992,0.00043842
2021-10-26 08:00:00.016000+00:00,0.00060638,0.00056465
2021-10-26 16:00:00+00:00,0.00055995,0.00053961
2021-10-27 00:00:00.004000+00:00,0.00033175,0.00031408
2021-10-27 08:00:00+00:00,0.00030309,0.00054673
2021-10-27 16:00:00.002000+00:00,0.00023017,0.0001
2021-10-28 00:00:00.002000+00:00,0.00015574,0.0001
2021-10-28 08:00:00+00:00,0.0001,0.0001
2021-10-28 16:00:00.005000+00:00,0.00013782,0.0001
2021-10-29 00:00:00+00:00,0.0002352,0.0001
2021-10-29 08:00:00.007000+00:00,0.00024122,0.0001
2021-10-29 16:00:00.001000+00:00,0.00017968,0.0001
2021-10-30 00:00:00+00:00,0.00016972,0.0001
2021-10-30 08:00:00.001000+00:00,0.00038483,0.00010269
2021-10-30 16:00:00.013000+00:00,0.00023181,0.0001
2021-10-31 00:00:00.008000+00:00,0.00019088,0.0001
2021-10-31 08:00:00.010000+00:00,0.00048915,0.00027856
2021-10-31 16:00:00.001000+00:00,0.00043874,0.0001
2021-11-01 00:00:00.009000+00:00,0.00032554,0.00021406
2021-11-01 08:00:00.014000+00:00,0.00031437,0.0001
2021-11-01 16:00:00.001000+00:00,0.00056812,0.00047033
2021-11-02 00:00:00+00:00,0.00015524,0.00021978
2021-11-02 08:00:00.007000+00:00,0.00033216,0.00043741
2021-11-02 16:00:00.010000+00:00,0.00047797,0.00044948
2021-11-03 00:00:00.019000+00:00,0.0008207,0.00057713
2021-11-03 08:00:00+00:00,0.00043965,0.00031299
2021-11-03 16:00:00.005000+00:00,0.00031399,0.0001
2021-11-04 00:00:00.006000+00:00,0.00045987,0.0001
2021-11-04 08:00:00.004000+00:00,0.0005075,0.0001
2021-11-04 16:00:00.004000+00:00,0.00046368,0.0001
2021-11-05 00:00:00+00:00,0.00018372,0.0001
2021-11-05 08:00:00.013000+00:00,0.00018568,0.0001
2021-11-05 16:00:00.016000+00:00,0.00041167,0.00039814
2021-11-06 00:00:00.010000+00:00,0.00053155,0.0001
2021-11-06 08:00:00+00:00,0.00045326,0.0001
2021-11-06 16:00:00.007000+00:00,0.00037687,0.0001
2021-11-07 00:00:00.013000+00:00,0.00017244,0.0001
2021-11-07 08:00:00.005000+00:00,0.00036277,0.0001
2021-11-07 16:00:00.004000+00:00,0.00037438,0.0001
2021-11-08 00:00:00.001000+00:00,0.00025861,0.00016311
2021-11-08 08:00:00+00:00,0.00049328,0.00065061
2021-11-08 16:00:00+00:00,0.0004876,0.00072728
2021-11-09 00:00:00+00:00,0.00038683,0.00030837
2021-11-09 08:00:00.014000+00:00,0.00039251,0.00031759
2021-11-09 16:00:00.001000+00:00,0.00067839,0.00040583
2021-11-10 00:00:00+00:00,0.00037679,0.00042121
2021-11-10 08:00:00.003000+00:00,0.00068212,0.00032577
2021-11-10 16:00:00.001000+00:00,0.00057535,0.00043648
2021-11-11 00:00:00.008000+00:00,0.00023211,0.0001
2021-11-11 08:00:00.012000+00:00,0.0001,0.0001
2021-11-11 16:00:00.007000+00:00,0.00021812,0.00025837
2021-11-12 00:00:00+00:00,0.00018008,0.0001
2021-11-12 08:00:00+00:00,0.00035543,0.0001
2021-11-12 16:00:00.004000+00:00,0.00036867,0.0001
2021-11-13 00:00:00+00:00,0.00015442,0.0001
2021-11-13 08:00:00.004000+00:00,0.00031732,0.00022258
2021-11-13 16:00:00.006000+00:00,0.00021842,0.0001
2021-11-14 00:00:00.010000+00:00,0.00013962,0.0001
2021-11-14 08:00:00.001000+00:00,0.0001,0.0001
2021-11-14 16:00:00+00:00,0.00013059,0.0001
2021-11-15 00:00:00.008000+00:00,0.00016126,0.0001
2021-11-15 08:00:00+00:00,0.00020745,0.00010613
2021-11-15 16:00:00+00:00,0.00040989,0.0001
2021-11-16 00:00:00+00:00,0.00035998,0.0001
2021-11-16 08:00:00.001000+00:00,0.0001,0.0001
2021-11-16 16:00:00.018000+00:00,0.0001,0.0001
2021-11-17 00:00:00.005000+00:00,0.0001,0.0001
2021-11-17 08:00:00.007000+00:00,0.00013155,0.0001
2021-11-17 16:00:00.003000+00:00,0.0001,0.0001
2021-11-18 00:00:00.017000+00:00,0.0001,0.0001
2021-11-18 08:00:00.007000+00:00,0.0001,0.0001
2021-11-18 16:00:00.011000+00:00,0.00011235,0.0001
2021-11-19 00:00:00+00:00,0.0001,0.0001
2021-11-19 08:00:00+00:00,0.0001,0.0001
2021-11-19 16:00:00.005000+00:00,0.0001,0.0001
2021-11-20 00:00:00.012000+00:00,0.0001,0.0001
2021-11-20 08:00:00+00:00,0.0001,0.0001
2021-11-20 16:00:00.007000+00:00,0.0001,0.0001
2021-11-21 00:00:00+00:00,0.0001,0.0001
2021-11-21 08:00:00.006000+00:00,0.0001,0.0001
2021-11-21 16:00:00+00:00,0.0001,0.00015518
2021-11-22 00:00:00.004000+00:00,0.0001,0.0001
2021-11-22 08:00:00+00:00,0.0001,0.0001
2021-11-22 16:00:00+00:00,0.0001,0.0001
2021-11-23 00:00:00.004000+00:00,0.0001,0.0001
2021-11-23 08:00:00.010000+00:00,0.00012897,0.0001
2021-11-23 16:00:00.005000+00:00,0.0001,0.0001
2021-11-24 00:00:00.001000+00:00,0.0001,0.0001
2021-11-24 08:00:00.003000+00:00,0.0001,0.0001
2021-11-24 16:00:00.010000+00:00,0.0001201,0.0001
2021-11-25 00:00:00+00:00,0.00014549,0.0001
2021-11-25 08:00:00.010000+00:00,0.00016775,0.00040662
2021-11-25 16:00:00+00:00,0.00011888,0.0001
2021-11-26 00:00:00+00:00,0.00013863,0.00028435
2021-11-26 08:00:00+00:00,0.00033741,0.0003784
2021-11-26 16:00:00.016000+00:00,0.0001,0.0001
2021-11-27 00:00:00.005000+00:00,0.00010824,0.0001
2021-11-27 08:00:00.008000+00:00,0.0001,0.0001
2021-11-27 16:00:00.007000+00:00,0.0001,0.0001
2021-11-28 00:00:00.018000+00:00,0.0001,0.0001
2021-11-28 08:00:00+00:00,0.0001,0.0001
2021-11-28 16:00:00.004000+00:00,0.0001,0.0001
2021-11-29 00:00:00.002000+00:00,0.0001,0.0001
2021-11-29 08:00:00.004000+00:00,0.0001,0.0001
2021-11-29 16:00:00+00:00,0.00020774,0.0001
2021-11-30 00:00:00+00:00,0.0002781,0.0001
2021-11-30 08:00:00.006000+00:00,0.0001,0.0001
2021-11-30 16:00:00+00:00,0.0001,0.0001
2021-12-01 00:00:00+00:00,0.00012689,0.0001
2021-12-01 08:00:00+00:00,0.00029146,0.0001
2021-12-01 16:00:00.001000+00:00,0.0001,0.0001
2021-12-02 00:00:00+00:00,0.00015951,0.0001
2021-12-02 08:00:00.007000+00:00,0.0001,0.0001
2021-12-02 16:00:00.008000+00:00,0.0001,0.0001
2021-12-03 00:00:00.004000+00:00,0.0001,0.0001
2021-12-03 08:00:00.002000+00:00,0.00011686,0.0001
2021-12-03 16:00:00.006000+00:00,0.00027198,0.0001
2021-12-04 00:00:00.006000+00:00,0.0001,0.0001
2021-12-04 08:00:00.004000+00:00,6.285e-05,-0.00010538
2021-12-04 16:00:00+00:00,2.893e-05,0.0001
2021-12-05 00:00:00.003000+00:00,8.272e-05,0.0001
2021-12-05 08:00:00.008000+00:00,9.001e-05,0.0001
2021-12-05 16:00:00.007000+00:00,0.0001,0.0001
2021-12-06 00:00:00.009000+00:00,0.0001,0.0001
2021-12-06 08:00:00.001000+00:00,0.0001,0.0001
2021-12-06 16:00:00+00:00,0.0001,0.0001
2021-12-07 00:00:00.018000+00:00,0.0001,0.0001
2021-12-07 08:00:00+00:00,3.977e-05,-2.874e-05
2021-12-07 16:00:00+00:00,0.0001,0.0001
2021-12-08 00:00:00+00:00,0.0001,0.0001
2021-12-08 08:00:00.018000+00:00,0.0001,0.0001
2021-12-08 16:00:00.010000+00:00,0.0001,0.0001
2021-12-09 00:00:00.010000+00:00,0.0001,0.0001
2021-12-09 08:00:00+00:00,0.0001,0.0001
2021-12-09 16:00:00+00:00,0.0001,0.0001
2021-12-10 00:00:00+00:00,0.0001,0.0001
2021-12-10 08:00:00.008000+00:00,0.0001,0.0001
2021-12-10 16:00:00.012000+00:00,0.0001,0.0001
2021-12-11 00:00:00.009000+00:00,0.0001,0.0001
2021-12-11 08:00:00.008000+00:00,0.0001,0.0001
2021-12-11 16:00:00+00:00,0.0001,0.0001
2021-12-12 00:00:00.001000+00:00,0.0001,0.0001
2021-12-12 08:00:00.015000+00:00,0.0001,0.0001
2021-12-12 16:00:00.011000+00:00,0.0001,0.0001
2021-12-13 00:00:00.006000+00:00,0.0001,0.0001
2021-12-13 08:00:00.019000+00:00,0.0001,0.0001
2021-12-13 16:00:00+00:00,0.0001,0.0001
2021-12-14 00:00:00.004000+00:00,-4.93e-06,-0.00012513
2021-12-14 08:00:00+00:00,0.0001,0.0001
2021-12-14 16:00:00.015000+00:00,8.838e-05,0.0001
2021-12-15 00:00:00+00:00,0.0001,0.0001
2021-12-15 08:00:00.008000+00:00,0.0001,0.0001
2021-12-15 16:00:00.005000+00:00,0.0001,0.0001
2021-12-16 00:00:00.006000+00:00,0.0001,0.0001
2021-12-16 08:00:00.009000+00:00,0.0001,0.0001
2021-12-16 16:00:00+00:00,0.0001,7.386e-05
2021-12-17 00:00:00+00:00,0.0001,0.0001
2021-12-17 08:00:00.005000+00:00,0.0001,0.0001
2021-12-17 16:00:00.006000+00:00,4.678e-05,0.0001
2021-12-18 00:00:00.014000+00:00,9.119e-05,0.0001
2021-12-18 08:00:00.012000+00:00,9.221e-05,0.0001
2021-12-18 16:00:00+00:00,8.402e-05,0.0001
2021-12-19 00:00:00.031000+00:00,7.08e-05,0.0001
2021-12-19 08:00:00+00:00,0.0001,0.0001
2021-12-19 16:00:00.003000+00:00,0.0001,0.0001
2021-12-20 00:00:00.015000+00:00,0.0001,0.0001
2021-12-20 08:00:00.007000+00:00,0.0001,0.0001
2021-12-20 16:00:00.005000+00:00,0.0001,0.0001
2021-12-21 00:00:00.003000+00:00,9.184e-05,0.0001
2021-12-21 08:00:00.012000+00:00,0.0001,0.0001
2021-12-21 16:00:00.005000+00:00,0.0001,0.0001
2021-12-22 00:00:00+00:00,0.0001,0.0001
2021-12-22 08:00:00.001000+00:00,0.0001,0.0001
2021-12-22 16:00:00.006000+00:00,0.0001,0.0001
2021-12-23 00:00:00.011000+00:00,9.72e-05,0.0001
2021-12-23 08:00:00+00:00,0.0001,0.0001
2021-12-23 16:00:00+00:00,4.018e-05,0.0001
2021-12-24 00:00:00.005000+00:00,0.0001,0.0001
2021-12-24 08:00:00+00:00,0.0001,0.0001
2021-12-24 16:00:00.011000+00:00,0.0001,0.0001
2021-12-25 00:00:00+00:00,0.0001,0.0001
2021-12-25 08:00:00.001000+00:00,0.0001,0.0001
2021-12-25 16:00:00.005000+00:00,0.0001,0.0001
2021-12-26 00:00:00.004000+00:00,0.0001,0.0001
2021-12-26 08:00:00.002000+00:00,0.0001,0.0001
2021-12-26 16:00:00+00:00,0.0001,0.0001
2021-12-27 00:00:00.002000+00:00,0.0001,0.0001
2021-12-27 08:00:00.005000+00:00,0.0001,0.0001
2021-12-27 16:00:00+00:00,0.0001,0.0001
2021-12-28 00:00:00+00:00,0.0001,0.0001
2021-12-28 08:00:00.012000+00:00,0.0001,0.0001
2021-12-28 16:00:00+00:00,0.0001,0.0001
2021-12-29 00:00:00.006000+00:00,0.0001,0.0001
2021-12-29 08:00:00.003000+00:00,0.0001,0.0001
2021-12-29 16:00:00.004000+00:00,0.0001,0.0001
2021-12-30 00:00:00.003000+00:00,0.0001,0.0001
2021-12-30 08:00:00.001000+00:00,0.0001,0.0001
2021-12-30 16:00:00.017000+00:00,0.0001,0.0001
2021-12-31 00:00:00.006000+00:00,-3.102e-05,0.0001
2021-12-31 08:00:00.009000+00:00,0.0001,0.0001
2021-12-31 16:00:00+00:00,0.0001,0.0001
2022-01-01 00:00:00.006000+00:00,0.0001,0.0001
2022-01-01 08:00:00.009000+00:00,0.0001,0.0001
2022-01-01 16:00:00+00:00,0.0001,0.0001
2022-01-02 00:00:00.028000+00:00,0.0001,0.0001
2022-01-02 08:00:00+00:00,0.0001,0.0001
2022-01-02 16:00:00+00:00,0.0001,0.0001
2022-01-03 00:00:00.010000+00:00,0.0001,0.0001
2022-01-03 08:00:00.013000+00:00,0.0001,0.0001
2022-01-03 16:00:00.018000+00:00,0.0001,0.0001
2022-01-04 00:00:00+00:00,0.0001,0.0001
2022-01-04 08:00:00.010000+00:00,0.0001,0.0001
2022-01-04 16:00:00.002000+00:00,0.0001,0.0001
2022-01-05 00:00:00.001000+00:00,0.0001,0.0001
2022-01-05 08:00:00.017000+00:00,0.0001,0.0001
2022-01-05 16:00:00+00:00,0.0001,0.0001
2022-01-06 00:00:00.002000+00:00,0.0001,0.0001
2022-01-06 08:00:00.021000+00:00,0.0001,0.0001
2022-01-06 16:00:00.006000+00:00,0.0001,0.0001
2022-01-07 00:00:00.005000+00:00,0.0001,0.0001
2022-01-07 08:00:00+00:00,0.0001,0.0001
2022-01-07 16:00:00.001000+00:00,0.0001,0.0001
2022-01-08 00:00:00.014000+00:00,0.0001,0.0001
2022-01-08 08:00:00.013000+00:00,0.0001,0.0001
2022-01-08 16:00:00+00:00,0.0001,0.0001
2022-01-09 00:00:00.003000+00:00,0.0001,0.0001
2022-01-09 08:00:00+00:00,0.0001,0.0001
2022-01-09 16:00:00+00:00,0.0001,0.0001
2022-01-10 00:00:00+00:00,0.0001,0.0001
2022-01-10 08:00:00.010000+00:00,4.522e-05,0.0001
2022-01-10 16:00:00.007000+00:00,0.0001,0.0001
2022-01-11 00:00:00.013000+00:00,0.0001,0.0001
2022-01-11 08:00:00.004000+00:00,7.394e-05,0.0001
2022-01-11 16:00:00+00:00,0.0001,0.0001
2022-01-12 00:00:00.012000+00:00,-4.772e-05,0.0001
2022-01-12 08:00:00.015000+00:00,9.625e-05,0.0001
2022-01-12 16:00:00+00:00,-5.342e-05,0.0001
2022-01-13 00:00:00.007000+00:00,-7.506e-05,0.0001
2022-01-13 08:00:00+00:00,0.0001,0.0001
2022-01-13 16:00:00.014000+00:00,-6.081e-05,0.0001
2022-01-14 00:00:00+00:00,5.92e-06,0.0001
2022-01-14 08:00:00.006000+00:00,-9.17e-05,0.0001
2022-01-14 16:00:00.014000+00:00,-6.655e-05,0.0001
2022-01-15 00:00:00+00:00,2.282e-05,0.0001
2022-01-15 08:00:00.002000+00:00,0.0001,0.0001
2022-01-15 16:00:00+00:00,2.661e-05,0.0001
2022-01-16 00:00:00+00:00,9.07e-05,0.0001
2022-01-16 08:00:00.017000+00:00,-2.33e-05,0.0001
2022-01-16 16:00:00.011000+00:00,3.62e-05,0.0001
2022-01-17 00:00:00.005000+00:00,1.751e-05,0.0001
2022-01-17 08:00:00.006000+00:00,6.647e-05,0.0001
2022-01-17 16:00:00.012000+00:00,0.0001,0.0001
2022-01-18 00:00:00.020000+00:00,0.0001,0.0001
2022-01-18 08:00:00+00:00,9.998e-05,0.0001
2022-01-18 16:00:00.013000+00:00,0.0001,0.0001
2022-01-19 00:00:00.001000+00:00,4.973e-05,0.0001
2022-01-19 08:00:00+00:00,0.0001,0.0001
2022-01-19 16:00:00+00:00,0.0001,0.0001
2022-01-20 00:00:00.015000+00:00,0.0001,0.0001
2022-01-20 08:00:00+00:00,0.0001,0.0001
2022-01-20 16:00:00+00:00,0.0001,0.0001
2022-01-21 00:00:00.007000+00:00,0.0001,0.0001
2022-01-21 08:00:00.015000+00:00,4.523e-05,0.0001
2022-01-21 16:00:00+00:00,8.226e-05,4.765e-05
2022-01-22 00:00:00.017000+00:00,-1.051e-05,0.0001
2022-01-22 08:00:00.003000+00:00,4.122e-05,0.0001
2022-01-22 16:00:00.021000+00:00,0.0001,-2.909e-05
2022-01-23 00:00:00.026000+00:00,0.0001,-0.00024156
2022-01-23 08:00:00.010000+00:00,-1.256e-05,-0.00014168
2022-01-23 16:00:00.009000+00:00,-1.573e-05,-0.00013112
2022-01-24 00:00:00.010000+00:00,3.48e-05,-3.338e-05
2022-01-24 08:00:00+00:00,5.605e-05,-0.00021201
2022-01-24 16:00:00.021000+00:00,5.009e-05,0.0001
2022-01-25 00:00:00+00:00,0.0001,-0.0001253
2022-01-25 08:00:00+00:00,8.126e-05,-7.29e-06
2022-01-25 16:00:00.012000+00:00,-0.00010008,-0.00011904
2022-01-26 00:00:00+00:00,6.76e-06,-0.00012652
2022-01-26 08:00:00.001000+00:00,-1.905e-05,-0.00017698
2022-01-26 16:00:00.005000+00:00,-4.13e-05,-0.00014955
2022-01-27 00:00:00.004000+00:00,-4.869e-05,-0.00028709
2022-01-27 08:00:00.004000+00:00,-0.00010186,-0.00012589
2022-01-27 16:00:00.019000+00:00,-7.554e-05,-0.00011855
2022-01-28 00:00:00+00:00,-4.93e-06,-7.83e-05
2022-01-28 08:00:00+00:00,7.165e-05,-0.00012491
2022-01-28 16:00:00.025000+00:00,2.88e-05,-0.00022188
2022-01-29 00:00:00.017000+00:00,-1.093e-05,3.439e-05
2022-01-29 08:00:00+00:00,5.239e-05,5.37e-06
2022-01-29 16:00:00.013000+00:00,-3.029e-05,-1.329e-05
2022-01-30 00:00:00.025000+00:00,6.05e-05,-0.0001674
2022-01-30 08:00:00.009000+00:00,9.126e-05,-5.62e-06
2022-01-30 16:00:00+00:00,0.0001,-7.703e-05
2022-01-31 00:00:00+00:00,8.927e-05,-0.00026589
2022-01-31 08:00:00+00:00,-7.369e-05,-0.0001549
2022-01-31 16:00:00+00:00,-5.648e-05,4.16e-06
2022-02-01 00:00:00.010000+00:00,-4e-05,2.229e-05
2022-02-01 08:00:00+00:00,6.113e-05,6.873e-05
2022-02-01 16:00:00.004000+00:00,-6.256e-05,-0.00019965
2022-02-02 00:00:00.004000+00:00,-2.905e-05,-0.00011165
2022-02-02 08:00:00+00:00,0.0001,-3.736e-05
2022-02-02 16:00:00.002000+00:00,2.553e-05,3.5e-05
2022-02-03 00:00:00.002000+00:00,-7.716e-05,-5.362e-05
2022-02-03 08:00:00+00:00,1.168e-05,2.861e-05
2022-02-03 16:00:00+00:00,-1.533e-05,-5.058e-05
2022-02-04 00:00:00.018000+00:00,1.462e-05,-0.00033718
2022-02-04 08:00:00.005000+00:00,-8.571e-05,-2.657e-05
2022-02-04 16:00:00.010000+00:00,0.0001,0.0001
2022-02-05 00:00:00.014000+00:00,7.457e-05,6.989e-05
2022-02-05 08:00:00+00:00,0.0001,8.29e-05
2022-02-05 16:00:00+00:00,0.0001,0.0001
2022-02-06 00:00:00+00:00,0.0001,3.195e-05
2022-02-06 08:00:00+00:00,0.0001,0.0001
2022-02-06 16:00:00+00:00,0.0001,0.0001
2022-02-07 00:00:00.003000+00:00,1.477e-05,0.0001
2022-02-07 08:00:00.014000+00:00,5.264e-05,4.586e-05
2022-02-07 16:00:00.003000+00:00,-9.617e-05,-9.025e-05
2022-02-08 00:00:00.001000+00:00,0.0001,-0.00025025
2022-02-08 08:00:00.003000+00:00,0.0001,-0.00025785
2022-02-08 16:00:00.002000+00:00,0.0001,0.0001
2022-02-09 00:00:00+00:00,8.216e-05,-0.0001339
2022-02-09 08:00:00.005000+00:00,5.826e-05,2.718e-05
2022-02-09 16:00:00.001000+00:00,5.12e-05,9.188e-05
2022-02-10 00:00:00.012000+00:00,0.0001,3.246e-05
2022-02-10 08:00:00+00:00,-1.799e-05,-9.518e-05
2022-02-10 16:00:00.006000+00:00,0.0001,-0.00019747
2022-02-11 00:00:00+00:00,3.895e-05,-0.00018494
2022-02-11 08:00:00.009000+00:00,-5.238e-05,0.0001
2022-02-11 16:00:00.015000+00:00,-7.643e-05,-9.482e-05
2022-02-12 00:00:00.020000+00:00,0.0001,-2.587e-05
2022-02-12 08:00:00.001000+00:00,0.0001,-2.009e-05
2022-02-12 16:00:00.007000+00:00,0.0001,-7.354e-05
2022-02-13 00:00:00.022000+00:00,8.047e-05,-0.00028416
2022-02-13 08:00:00.001000+00:00,7.937e-05,-0.00016471
2022-02-13 16:00:00.007000+00:00,6.814e-05,-0.00019993
2022-02-14 00:00:00.005000+00:00,9.717e-05,-0.00019975
2022-02-14 08:00:00.013000+00:00,2.867e-05,8.372e-05
2022-02-14 16:00:00.019000+00:00,6.445e-05,1.073e-05
2022-02-15 00:00:00.012000+00:00,0.0001,-3.803e-05
2022-02-15 08:00:00.005000+00:00,-7.76e-05,3.362e-05
2022-02-15 16:00:00.011000+00:00,5.462e-05,-7.138e-05
2022-02-16 00:00:00.009000+00:00,0.0001,0.0001
2022-02-16 08:00:00.001000+00:00,0.0001,8.325e-05
2022-02-16 16:00:00.014000+00:00,0.0001,0.0001
2022-02-17 00:00:00.018000+00:00,0.0001,0.0001
2022-02-17 08:00:00+00:00,0.0001,7.98e-06
2022-02-17 16:00:00.010000+00:00,0.0001,0.0001
2022-02-18 00:00:00+00:00,-4.38e-06,-0.00010135
2022-02-18 08:00:00.002000+00:00,-2.923e-05,8.49e-06
2022-02-18 16:00:00+00:00,-9.36e-06,9.853e-05
2022-02-19 00:00:00.007000+00:00,0.0001,-5.937e-05
2022-02-19 08:00:00+00:00,9.61e-06,1.521e-05
2022-02-19 16:00:00.023000+00:00,7.71e-05,0.0001
2022-02-20 00:00:00.001000+00:00,3.023e-05,0.0001
2022-02-20 08:00:00.003000+00:00,6.581e-05,-8.936e-05
2022-02-20 16:00:00.001000+00:00,-7.517e-05,0.0001
2022-02-21 00:00:00+00:00,6.5e-05,4.623e-05
2022-02-21 08:00:00.001000+00:00,-4.498e-05,-1.3e-07
2022-02-21 16:00:00.005000+00:00,-3.473e-05,-0.00012328
2022-02-22 00:00:00.005000+00:00,-5.357e-05,-0.00023825
