Date,GLD,SPY,TLT,UUP
2020-09-11,182.4499969482422,307.6405944824219,137.46295166015625,21.707698822021484
2020-09-14,183.88999938964844,311.69256591796875,137.45455932617188,21.655973434448242
2020-09-15,183.4499969482422,313.2673645019531,137.1203155517578,21.673213958740234
2020-09-16,183.97000122070312,312.024169921875,136.71075439453125,21.699077606201172
2020-09-17,182.9600067138672,309.27984619140625,137.12867736816406,21.621488571166992
2020-09-18,183.1999969482422,305.71923828125,136.7024383544922,21.64735221862793
2020-09-21,179.52000427246094,302.31658935546875,137.3960723876953,21.802532196044922
2020-09-22,178.64999389648438,305.3955993652344,137.28746032714844,21.880117416381836
2020-09-23,174.7899932861328,298.31304931640625,137.4713134765625,22.000812530517578
2020-09-24,175.44000244140625,299.1083068847656,137.9978485107422,21.96632957458496
2020-09-25,174.94000244140625,303.9439697265625,137.9978485107422,22.026676177978516
2020-09-28,176.6999969482422,308.99224853515625,137.6050262451172,21.95770835876465
2020-09-29,178.19000244140625,307.3094787597656,137.7637939453125,21.854257583618164
2020-09-30,177.1199951171875,309.6394958496094,136.4433135986328,21.854257583618164
2020-10-01,178.6999969482422,311.6273193359375,136.6683349609375,21.819772720336914
2020-10-02,178.5399932861328,308.6686706542969,136.1580352783203,21.871498107910156
2020-10-05,179.41000366210938,314.1422424316406,133.4976806640625,21.776668548583984
2020-10-06,177.3000030517578,309.6763916015625,134.21705627441406,21.837013244628906
2020-10-07,177.22000122070312,315.06683349609375,133.23825073242188,21.81114959716797
2020-10-08,177.85000610351562,317.85919189453125,133.95765686035156,21.802532196044922
2020-10-09,181.0800018310547,320.69769287109375,133.93263244628906,21.673213958740234
2020-10-12,180.55999755859375,325.8569641113281,134.35934448242188,21.64735221862793
2020-10-13,177.72000122070312,323.7303161621094,135.32144165039062,21.776668548583984
2020-10-14,178.27000427246094,321.6962890625,135.63096618652344,21.724943161010742
2020-10-15,178.9199981689453,321.2987060546875,135.39674377441406,21.828393936157227
2020-10-16,178.3000030517578,321.10455322265625,135.02029418945312,21.802532196044922
2020-10-19,178.38999938964844,316.22259521484375,134.50994873046875,21.733562469482422
2020-10-20,179.25,317.48931884765625,133.22991943359375,21.664594650268555
2020-10-21,180.60000610351562,316.88836669921875,132.769775390625,21.552522659301758
2020-10-22,178.8300018310547,318.6265869140625,131.38941955566406,21.63873291015625
2020-10-23,178.63999938964844,319.7084045410156,132.19248962402344,21.587005615234375
2020-10-26,178.5500030517578,313.80023193359375,133.42239379882812,21.664594650268555
2020-10-27,179.02000427246094,312.7184143066406,134.3175048828125,21.621488571166992
2020-10-28,176.1300048828125,302.0300598144531,134.44302368164062,21.759424209594727
2020-10-29,175.39999389648438,305.0997314453125,133.13795471191406,21.84563446044922
2020-10-30,176.1999969482422,301.91912841796875,131.82443237304688,21.871498107910156
2020-11-02,177.91000366210938,305.3031005859375,132.81178283691406,21.897361755371094
2020-11-03,178.9199981689453,310.6934814453125,132.04136657714844,21.776668548583984
2020-11-04,178.82000732421875,317.6372985839844,134.90557861328125,21.742183685302734
2020-11-05,182.92999267578125,323.8321228027344,135.14010620117188,21.5352783203125
2020-11-06,183.19000244140625,323.7580261230469,133.50706481933594,21.457687377929688
2020-11-09,175.0800018310547,327.826416015625,130.70130920410156,21.595624923706055
2020-11-10,175.66000366210938,327.34552001953125,129.94761657714844,21.595624923706055
2020-11-11,174.89999389648438,329.77728271484375,130.4165496826172,21.621488571166992
2020-11-12,175.9600067138672,326.5781555175781,132.635986328125,21.621488571166992
2020-11-13,177.16000366210938,331.0994567871094,132.46005249023438,21.578384399414062
2020-11-16,177.14999389648438,335.23236083984375,132.141845703125,21.526657104492188
2020-11-17,176.5,333.4294738769531,133.0044403076172,21.49217414855957
2020-11-18,175.49000549316406,329.41668701171875,133.38973999023438,21.50079345703125
2020-11-19,175.16000366210938,330.8035888671875,134.07644653320312,21.466310501098633
2020-11-20,175.69000244140625,328.5382995605469,135.26571655273438,21.49217414855957
2020-11-23,172.22999572753906,330.5076599121094,134.64598083496094,21.526657104492188
2020-11-24,169.58999633789062,335.8334045410156,133.30599975585938,21.423208236694336
2020-11-25,169.50999450683594,335.315673828125,132.89559936523438,21.388721466064453
2020-11-27,167.7899932861328,336.24951171875,134.185302734375,21.345617294311523
2020-11-30,166.6699981689453,334.7608642578125,134.01780700683594,21.397342681884766
2020-12-01,170.17999267578125,338.42236328125,132.0418243408203,21.20768165588379
2020-12-02,171.4600067138672,339.1341857910156,130.99386596679688,21.18181800842285
2020-12-03,172.80999755859375,339.041748046875,132.05020141601562,21.069746017456055
2020-12-04,172.32000732421875,341.96356201171875,130.11354064941406,21.09560775756836
2020-12-07,174.88999938964844,341.2607421875,131.2873077392578,21.13009262084961
2020-12-08,175.5,342.2593688964844,131.90769958496094,21.155954360961914
2020-12-09,172.5,339.18975830078125,131.47166442871094,21.164575576782227
2020-12-10,172.1699981689453,339.0787658691406,132.63706970214844,21.10422706604004
2020-12-11,172.49000549316406,338.68121337890625,133.10653686523438,21.155954360961914
2020-12-14,171.5399932861328,337.1648864746094,132.73770141601562,21.09560775756836
2020-12-15,173.94000244140625,341.7231140136719,132.29331970214844,21.026639938354492
2020-12-16,174.89999389648438,342.2593688964844,131.9412078857422,21.000778198242188
2020-12-17,176.74000549316406,344.17327880859375,131.59214782714844,20.888702392578125
2020-12-18,176.44000244140625,342.7990417480469,131.19769287109375,20.914566040039062
2020-12-21,175.8800048828125,341.5733337402344,131.71795654296875,20.957670211791992
2020-12-22,174.49000549316406,340.99761962890625,132.3977813720703,21.069746017456055
2020-12-23,175.64999389648438,341.3041076660156,131.48301696777344,20.974912643432617
2020-12-24,176.35000610351562,342.6318664550781,132.0032958984375,20.992156982421875
2020-12-28,175.7100067138672,345.575439453125,132.06207275390625,20.992156982421875
2020-12-29,176.35000610351562,344.9161376953125,131.894287109375,20.923187255859375
2020-12-30,177.6999969482422,345.4082336425781,132.17958068847656,20.836977005004883
2020-12-31,178.36000061035156,347.1631774902344,132.3726348876953,20.897323608398438
2021-01-04,182.3300018310547,342.43695068359375,132.213134765625,20.914566040039062
2021-01-05,182.8699951171875,344.7954406738281,131.23123168945312,20.793872833251953
2021-01-06,179.89999389648438,346.8567810058594,128.53729248046875,20.768009185791016
2021-01-07,179.47999572753906,352.01019287109375,127.40435791015625,20.888702392578125
2021-01-08,173.33999633789062,354.0158386230469,126.99314880371094,20.923187255859375
2021-01-11,173.0,351.62945556640625,126.78326416015625,21.052501678466797
2021-01-12,174.1199951171875,351.70379638671875,126.68252563476562,20.940431594848633
2021-01-13,173.3699951171875,352.65081787109375,128.10931396484375,21.0093994140625
2021-01-14,173.27999877929688,351.41595458984375,126.90917205810547,20.966291427612305
2021-01-15,171.1300048828125,348.8531188964844,127.41266632080078,21.10422706604004
2021-01-19,172.5800018310547,351.59228515625,127.82391357421875,21.043882369995117
2021-01-20,175.38999938964844,356.45794677734375,127.94985961914062,21.035261154174805
2021-01-21,175.27999877929688,356.78289794921875,127.05186462402344,20.940431594848633
2021-01-22,173.89999389648438,355.5200500488281,127.46302032470703,20.983535766601562
2021-01-25,174.0500030517578,356.92218017578125,128.9652862548828,21.0093994140625
2021-01-26,173.6199951171875,356.3650207519531,128.72190856933594,20.949050903320312
2021-01-27,172.52000427246094,347.6553039550781,129.0492401123047,21.078365325927734
2021-01-28,172.67999267578125,350.645263671875,128.33584594726562,21.026639938354492
2021-01-29,172.61000061035156,343.62548828125,127.56377410888672,21.052501678466797
2021-02-01,174.22999572753906,349.3452453613281,127.7116470336914,21.155954360961914
2021-02-02,172.11000061035156,354.28509521484375,126.8882064819336,21.18181800842285
2021-02-03,171.85000610351562,354.56365966796875,125.76234436035156,21.17319679260254
2021-02-04,168.14999389648438,358.5935974121094,125.42631530761719,21.26802635192871
2021-02-05,169.80999755859375,360.0049133300781,124.37606048583984,21.1473331451416
2021-02-08,171.52000427246094,362.6048583984375,124.92212677001953,21.13871192932129
2021-02-09,172.0800018310547,362.36346435546875,125.01455688476562,21.026639938354492
2021-02-10,172.7100067138672,362.20556640625,125.84636688232422,21.018016815185547
2021-02-11,171.2100067138672,362.79046630859375,125.1573715209961,21.0093994140625
2021-02-12,170.69000244140625,364.5826721191406,123.60301971435547,21.026639938354492
2021-02-16,168.24000549316406,364.2668762207031,121.72097778320312,21.026639938354492
2021-02-17,166.3300018310547,364.3504943847656,122.49398803710938,21.112850189208984
2021-02-18,166.32000732421875,362.7998352050781,121.99824523925781,21.043882369995117
2021-02-19,167.00999450683594,362.1591491699219,120.37660217285156,20.992156982421875
2021-02-22,169.50999450683594,359.3735656738281,119.4608154296875,20.93181037902832
2021-02-23,169.1199951171875,359.8099365234375,119.1163558959961,20.949050903320312
2021-02-24,169.0,363.77484130859375,118.33490753173828,20.914566040039062
2021-02-25,165.82000732421875,355.0093994140625,116.40247344970703,20.983535766601562
2021-02-26,161.80999755859375,353.18011474609375,120.2505874633789,21.13871192932129
2021-03-01,161.52999877929688,361.74127197265625,118.66239929199219,21.155954360961914
2021-03-02,162.41000366210938,358.9185791015625,118.67083740234375,21.078365325927734
2021-03-03,160.6199951171875,354.16448974609375,117.38372802734375,21.13871192932129
2021-03-04,159.0399932861328,349.7817077636719,116.62664794921875,21.276647567749023
2021-03-05,159.13999938964844,356.2164611816406,116.8537826538086,21.354238510131836
2021-03-08,157.49000549316406,354.4430236816406,115.94523620605469,21.474933624267578
2021-03-09,160.83999633789062,359.5035705566406,117.55194854736328,21.354238510131836
2021-03-10,161.66000366210938,361.74127197265625,117.78750610351562,21.319751739501953
2021-03-11,161.52000427246094,365.4090270996094,116.93790435791016,21.21630096435547
2021-03-12,161.49000549316406,365.90118408203125,114.4563217163086,21.28527069091797
2021-03-15,162.1999969482422,368.0832824707031,115.1292495727539,21.328372955322266
2021-03-16,162.35000610351562,367.6190185546875,114.66657257080078,21.328372955322266
2021-03-17,163.50999450683594,368.87255859375,113.80854797363281,21.224924087524414
2021-03-18,162.55999755859375,363.50555419921875,112.65608215332031,21.354238510131836
2021-03-19,163.24000549316406,362.83294677734375,113.35433197021484,21.36285972595215
2021-03-22,163.0,365.730224609375,114.62456512451172,21.319751739501953
2021-03-23,161.80999755859375,362.8515930175781,115.65922546386719,21.449068069458008
2021-03-24,162.3699951171875,361.0069580078125,116.28174591064453,21.50079345703125
2021-03-25,161.77999877929688,363.0378723144531,115.36480712890625,21.561141967773438
2021-03-26,162.24000549316406,368.88824462890625,114.96099853515625,21.5352783203125
2021-03-29,160.30999755859375,368.7019348144531,113.98519897460938,21.587005615234375
2021-03-30,157.57000732421875,367.7237854003906,114.58244323730469,21.673213958740234
2021-03-31,159.9600067138672,369.2143249511719,113.94317626953125,21.655973434448242
2021-04-01,161.97999572753906,373.2014465332031,115.834228515625,21.561141967773438
2021-04-05,161.9199981689453,378.55810546875,115.32884216308594,21.49217414855957
2021-04-06,163.22000122070312,378.3345031738281,116.11225128173828,21.440446853637695
2021-04-07,162.75999450683594,378.7723388671875,115.30360412597656,21.466310501098633
2021-04-08,164.50999450683594,380.5703125,116.25543212890625,21.37148094177246
2021-04-09,163.27000427246094,383.3370056152344,115.834228515625,21.388721466064453
2021-04-12,162.27999877929688,383.47674560546875,115.78378295898438,21.38010025024414
2021-04-13,163.42999267578125,384.6133728027344,116.65132904052734,21.30251121520996
2021-04-14,162.72000122070312,383.2998352050781,116.28071594238281,21.276647567749023
2021-04-15,165.35000610351562,387.4173889160156,118.22660827636719,21.276647567749023
2021-04-16,166.35000610351562,388.71234130859375,117.30840301513672,21.25078773498535
2021-04-19,165.88999938964844,386.802490234375,116.9714584350586,21.13009262084961
2021-04-20,166.47999572753906,383.9705505371094,117.51058959960938,21.164575576782227
2021-04-21,168.1300048828125,387.6037292480469,117.7464370727539,21.13871192932129
2021-04-22,167.0399932861328,384.063720703125,118.26031494140625,21.199058532714844
2021-04-23,166.39999389648438,388.2279052734375,117.9822769165039,21.078365325927734
2021-04-26,166.83999633789062,389.038330078125,117.8138198852539,21.078365325927734
2021-04-27,166.4199981689453,388.9545593261719,116.7861557006836,21.086984634399414
2021-04-28,166.91000366210938,388.8427734375,116.8619384765625,21.0093994140625
2021-04-29,166.22000122070312,391.32073974609375,116.51657104492188,21.018016815185547
2021-04-30,165.66000366210938,388.7496643066406,116.7861557006836,21.190439224243164
2021-05-03,167.80999755859375,389.5880432128906,116.8561782836914,21.09560775756836
2021-05-04,166.5800018310547,387.18450927734375,117.64912414550781,21.190439224243164
2021-05-05,167.27000427246094,387.3056335449219,117.8432388305664,21.18181800842285
2021-05-06,170.05999755859375,390.3985290527344,118.0372085571289,21.078365325927734
2021-05-07,171.58999633789062,393.2398376464844,117.45512390136719,20.923187255859375
2021-05-10,172.11000061035156,389.3458251953125,116.26565551757812,20.923187255859375
2021-05-11,172.13999938964844,385.8710021972656,115.60765838623047,20.905946731567383
2021-05-12,170.42999267578125,377.67303466796875,114.392822265625,21.06112289428711
2021-05-13,171.1300048828125,382.20989990234375,114.56999206542969,21.026639938354492
2021-05-14,172.69000244140625,388.0788269042969,115.64140319824219,20.940431594848633
2021-05-17,174.6999969482422,387.0913391113281,115.3967056274414,20.914566040039062
2021-05-18,175.0399932861328,383.7562561035156,115.10145568847656,20.81973648071289
2021-05-19,175.16000366210938,382.750244140625,114.82306671142578,20.914566040039062
2021-05-20,175.9600067138672,386.8677673339844,115.7679214477539,20.811115264892578
2021-05-21,176.0399932861328,386.55108642578125,116.13914489746094,20.880083084106445
2021-05-24,176.35000610351562,390.49163818359375,116.56932067871094,20.82835578918457
2021-05-25,177.9499969482422,389.625244140625,117.64912414550781,20.802492141723633
2021-05-26,177.63999938964844,390.3985290527344,117.4466552734375,20.880083084106445
2021-05-27,177.7100067138672,390.6034851074219,116.9742660522461,20.86284065246582
2021-05-28,178.3800048828125,391.3021545410156,116.78865051269531,20.880083084106445
2021-06-01,177.89999389648438,390.9574890136719,116.7624740600586,20.845596313476562
2021-06-02,178.77000427246094,391.5722961425781,117.03282165527344,20.845596313476562
2021-06-03,175.27000427246094,390.1190490722656,116.593505859375,20.974912643432617
2021-06-04,177.16000366210938,393.6869812011719,118.19022369384766,20.897323608398438
2021-06-07,177.8699951171875,393.3050231933594,117.82698059082031,20.86284065246582
2021-06-08,177.32000732421875,393.3889465332031,118.65489959716797,20.888702392578125
2021-06-09,176.97999572753906,392.8019714355469,119.70246124267578,20.905946731567383
2021-06-10,177.74000549316406,394.6278076171875,120.4205322265625,20.888702392578125
2021-06-11,175.74000549316406,395.2799987792969,120.22627258300781,20.992156982421875
2021-06-14,174.7100067138672,396.1650390625,119.30541229248047,20.974912643432617
2021-06-15,174.0500030517578,395.4383239746094,119.16179656982422,20.992156982421875
2021-06-16,171.11000061035156,393.23046875,119.06040954589844,21.164575576782227
2021-06-17,165.85000610351562,393.1001281738281,120.84297943115234,21.328372955322266
2021-06-18,164.92999267578125,387.7969665527344,123.11555480957031,21.397342681884766
2021-06-21,166.9499969482422,393.3487243652344,121.05418395996094,21.29389190673828
2021-06-22,166.25,395.45159912109375,121.34980010986328,21.25940704345703
2021-06-23,166.13999938964844,394.9749450683594,121.0372543334961,21.29389190673828
2021-06-24,166.0399932861328,397.3114929199219,121.2315902709961,21.276647567749023
2021-06-25,166.58999633789062,398.72283935546875,119.97285461425781,21.28527069091797
2021-06-28,166.5800018310547,399.526611328125,121.20623779296875,21.29389190673828
2021-06-29,164.8300018310547,399.7415771484375,121.40901947021484,21.345617294311523
2021-06-30,165.6300048828125,400.0780029296875,121.94961547851562,21.405961990356445
2021-07-01,166.1999969482422,402.2931213378906,121.95645904541016,21.466310501098633
2021-07-02,167.2899932861328,405.36810302734375,122.69236755371094,21.38010025024414
2021-07-06,168.1199951171875,404.6296691894531,124.1304702758789,21.457687377929688
2021-07-07,168.75999450683594,406.0596618652344,125.23016357421875,21.49217414855957
2021-07-08,168.64999389648438,402.7510681152344,125.72083282470703,21.405961990356445
2021-07-09,169.2100067138672,407.05035400390625,123.95282745361328,21.354238510131836
2021-07-12,169.0,408.5083923339844,123.79206085205078,21.38010025024414
2021-07-13,169.22000122070312,407.1157531738281,122.84467315673828,21.509416580200195
2021-07-14,171.0399932861328,407.72332763671875,124.2403793334961,21.405961990356445
2021-07-15,171.07000732421875,406.33074951171875,125.61080169677734,21.466310501098633
2021-07-16,169.41000366210938,403.1435546875,125.37400817871094,21.49217414855957
2021-07-19,169.61000061035156,397.1900329589844,128.1232452392578,21.526657104492188
2021-07-20,169.38999938964844,402.88189697265625,126.88822174072266,21.552522659301758
2021-07-21,168.75999450683594,406.1438293457031,125.28093719482422,21.50079345703125
2021-07-22,169.08999633789062,406.9942321777344,126.4652099609375,21.526657104492188
2021-07-23,168.55999755859375,411.18145751953125,125.61920928955078,21.5352783203125
2021-07-26,168.16000366210938,412.1907958984375,125.24707794189453,21.466310501098633
2021-07-27,168.44000244140625,410.31219482421875,126.5836410522461,21.431827545166016
2021-07-28,169.2899932861328,410.14398193359375,126.59210968017578,21.37148094177246
2021-07-29,171.1699981689453,411.8450927734375,125.8900375366211,21.29389190673828
2021-07-30,169.82000732421875,409.8448791503906,126.48214721679688,21.354238510131836
2021-08-02,169.61000061035156,408.9850769042969,127.61026763916016,21.328372955322266
2021-08-03,169.49000549316406,412.31231689453125,127.67798614501953,21.33699607849121
2021-08-04,169.52999877929688,410.2842102050781,127.94054412841797,21.37148094177246
2021-08-05,168.86000061035156,412.8824462890625,127.28840637207031,21.37148094177246
2021-08-06,164.63999938964844,413.5646667480469,125.16252899169922,21.49217414855957
2021-08-09,161.72000122070312,413.228271484375,124.7137222290039,21.5352783203125
2021-08-10,161.77000427246094,413.7423095703125,124.13777160644531,21.552522659301758
2021-08-11,164.0,414.77044677734375,124.06155395507812,21.509416580200195
2021-08-12,164.0399932861328,416.0133972167969,123.85826873779297,21.5352783203125
2021-08-13,166.38999938964844,416.77056884765625,125.81474304199219,21.431827545166016
2021-08-16,167.22000122070312,417.75189208984375,126.11967468261719,21.449068069458008
2021-08-17,166.97000122070312,415.013427734375,126.06883239746094,21.578384399414062
2021-08-18,167.10000610351562,410.4710998535156,126.49226379394531,21.578384399414062
2021-08-19,166.61000061035156,411.10662841796875,127.42395782470703,21.68183708190918
2021-08-20,166.6999969482422,414.3779296875,127.5086898803711,21.655973434448242
2021-08-23,168.72999572753906,418.0229187011719,127.42395782470703,21.526657104492188
2021-08-24,168.64999389648438,418.68658447265625,126.43302917480469,21.509416580200195
2021-08-25,167.47999572753906,419.56512451171875,125.38275146484375,21.49217414855957
2021-08-26,167.6699981689453,417.0882568359375,125.7300033569336,21.552522659301758
2021-08-27,170.19000244140625,420.8175048828125,126.5854263305664,21.457687377929688
2021-08-30,169.35000610351562,422.6680603027344,126.91580963134766,21.457687377929688
2021-08-31,169.69000244140625,422.0418395996094,126.05191040039062,21.457687377929688
2021-09-01,169.6999969482422,422.26617431640625,126.26303100585938,21.41458511352539
2021-09-02,169.25,423.5652770996094,126.81427001953125,21.36285972595215
2021-09-03,171.05999755859375,423.4625244140625,125.66091918945312,21.319751739501953
2021-09-07,167.7100067138672,421.9483337402344,124.60091400146484,21.423208236694336
2021-09-08,167.2899932861328,421.43438720703125,125.44892883300781,21.457687377929688
2021-09-09,168.02999877929688,419.63055419921875,126.96685791015625,21.405961990356445
2021-09-10,167.17999267578125,416.3219909667969,125.84747314453125,21.440446853637695
2021-09-13,167.74000549316406,417.3874816894531,126.6107406616211,21.440446853637695
2021-09-14,168.82000732421875,415.1349792480469,128.1456756591797,21.440446853637695
2021-09-15,167.8300018310547,418.6024169921875,127.69620513916016,21.397342681884766
2021-09-16,164.02999877929688,417.9388732910156,127.11106872558594,21.49217414855957
2021-09-17,163.77000427246094,413.86767578125,126.50049591064453,21.56976318359375
2021-09-20,164.94000244140625,406.966796875,128.06930541992188,21.578384399414062
2021-09-21,166.0399932861328,406.58233642578125,127.95906829833984,21.561141967773438
2021-09-22,165.4199981689453,410.5484619140625,128.72230529785156,21.621488571166992
2021-09-23,163.50999450683594,415.5365905761719,125.81356811523438,21.5352783203125
2021-09-24,163.3000030517578,416.2210998535156,124.58395385742188,21.595624923706055
2021-09-27,163.63999938964844,415.0303039550781,124.12603759765625,21.621488571166992
2021-09-28,162.0500030517578,406.6667175292969,122.19247436523438,21.699077606201172
2021-09-29,161.32000732421875,407.3511962890625,122.40446472167969,21.854257583618164
2021-09-30,164.22000122070312,402.37237548828125,122.38751983642578,21.819772720336914
2021-10-01,164.58999633789062,407.15423583984375,123.41754150390625,21.776668548583984
2021-10-04,165.36000061035156,401.903564453125,123.10331726074219,21.707698822021484
2021-10-05,164.58999633789062,406.0853576660156,121.9145736694336,21.750802993774414
2021-10-06,165.02999877929688,407.7731018066406,122.60235595703125,21.81114959716797
2021-10-07,164.16000366210938,411.298583984375,121.32024383544922,21.802532196044922
2021-10-08,164.22999572753906,410.5484619140625,120.47112274169922,21.785287857055664
2021-10-11,163.9199981689453,407.57623291015625,120.16543579101562,21.84563446044922
2021-10-12,164.66000366210938,406.57293701171875,122.22027587890625,21.871498107910156
2021-10-13,167.58999633789062,408.03570556640625,123.4090347290039,21.750802993774414
2021-10-14,168.0,414.8990173339844,123.8675308227539,21.750802993774414
2021-10-15,165.3300018310547,418.0588684082031,123.1457748413086,21.724943161010742
2021-10-18,164.9199981689453,419.2965087890625,123.72323608398438,21.733562469482422
2021-10-19,165.4499969482422,422.53131103515625,122.01651763916016,21.68183708190918
2021-10-20,166.89999389648438,424.1908874511719,121.19282531738281,21.64735221862793
2021-10-21,166.75,425.29736328125,121.04847717285156,21.699077606201172
2021-10-22,167.77000427246094,424.85662841796875,122.38163757324219,21.655973434448242
2021-10-25,168.92999267578125,427.1351013183594,122.19483184814453,21.69045639038086
2021-10-26,167.67999267578125,427.5195617675781,123.20525360107422,21.733562469482422
2021-10-27,168.1199951171875,425.6254577636719,125.44686889648438,21.724943161010742
2021-10-28,168.0800018310547,429.7322998046875,125.0223159790039,21.595624923706055
2021-10-29,166.64999389648438,430.60430908203125,125.40444946289062,21.768047332763672
2021-11-01,167.52000427246094,431.344970703125,124.50151062011719,21.699077606201172
2021-11-02,167.16000366210938,433.0889892578125,125.05413818359375,21.750802993774414
